Identifiant,Titre,Prix nuitee,Commune,Departement,Type de propriete,Id. type de logement,Type de logement,Capacite d'accueil,Nombre de salles de bain,Nombre de chambres,Nombre de lits,Type de lit,Cuisine,Internet,Television,Produits de base,Shampooing,Chauffage,Climatisation,Machine a laver,Seche-linge,Parking gratuit sur place,Internet sans fil,Television par cable,Petit dejeuner,Animaux acceptes,Pour familles/enfants,Adapte aux evenements,Logement fumeur,Acces handicapes,Ascenseur,Cheminee d'interieur,Interphone,Portier,Piscine,Jacuzzi,Salle de sport,Entree dans les lieux 24h/24,Cintres,Fer a repasser,Seche-cheveux,Espace de travail pour ordinateur,Detecteur de fumee,Detecteur de monoxyde,Kit de premiers secours,Fiche securite,Extincteur,Cafetiere,Cles remises par l'hote,Couloir large,Cuisiniere,Depot des bagages autorise,Draps,Eau chaude,Entree large,Entree privee,Equipements de baes,Four,Lave-vaisselle,Lit-parapluie,Livres et jouets pour enfants,Oreillers et couvertures supplementaires,Refrigerateur,Sejour longue duree autorise,Ustensiles de cuisine de base,Duree minimale du sejour,Animal sur place,Conditions d'annulation,Disponible,id,prefixe,code,created,updated
"14247759",Joli Studio centre ville,30,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Canape convertible,X,,X,X,X,X,X,X,,,X,,,,X,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000AZ,"000",AZ,1999/12/03,2018/12/06
"14276825",Studio calme a proximite d'Aix en provence,40,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Canape convertible,X,,X,,X,X,X,X,,X,X,,,,,,,,,,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000IW,"000",IW,2000/01/12,2018/12/06
"14385512",studio dans le centre historique,50,Aix-en-Provence,13,Appartement,3,Logement entier,3,1,1,2,,X,,X,X,X,X,X,X,,,X,,,,X,,,,,,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000AB,"000",AB,1999/11/30,2018/12/06
"14458841",Tour d'Aygosi,75,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,X,X,X,X,,X,X,,,,,,,,X,,,,X,,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",,,,,
"14423088",Maison piscine au calme Aix-en-Provence,100,Aix-en-Provence,13,Maison,3,Logement entier,6,2,2,4,,X,,X,X,X,X,X,X,,X,X,,,X,X,,,,,,,,X,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000HT,"000",HT,2000/01/11,2018/12/06
"13748241",Appartement cosy avec terrasse,42,Aix-en-Provence,13,Appartement,2,Chambre privee,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,,X,,,,X,,,,,,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000AB,"000",AB,1999/11/30,2018/12/06
"13749362",Appartement centre historique d'Aix-en-Provence,80,Aix-en-Provence,13,Appartement,3,Logement entier,4,2,2,2,,X,,X,X,X,X,X,X,X,X,X,,,X,X,,,,,,,,,X,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000AC,"000",AC,1999/11/30,2018/12/06
"13772292",Bastide avec jardin a la francaise. Au calme.,180,Aix-en-Provence,13,Maison,2,Chambre privee,3,1,2,2,,X,,X,X,X,X,X,X,,X,X,X,X,X,X,,,,,X,,,X,,X,,X,X,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,2,Some pet(s),,"1",13001000RZ,"000",RZ,2018/12/04,2018/12/06
"13869874",Studio a 2 pas du Cours Mirabeau,36,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Canape convertible,X,,X,,X,X,X,X,,,X,,X,,,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,5,,,"1",13001000AE,"000",AE,1999/12/01,2018/12/06
"13875048",Appartement T1 bis 5 minutes centre ville!,35,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,X,,X,X,X,X,,X,X,,,,,,,X,X,,X,,,,,X,,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000LY,"000",LY,2003/01/07,2018/12/06
"13879228",Studio calme et lumineux en plein centre d'Aix,35,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000AS,"000",AS,1999/12/02,2018/12/06
"13988092",Modern & Cosy Home in heart of Aix-en-Provence,85,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,2,2,,X,,X,X,X,X,X,X,,X,X,,X,,X,,,,,X,,,,,,,X,X,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000AD,"000",AD,2000/05/23,2018/12/06
"13999964",APPARTEMENT CLIMATISE CENTRE HISTORIQUE,65,Aix-en-Provence,13,Appartement,3,Logement entier,3,1,1,2,,X,,X,X,X,X,X,X,,,X,,,,X,X,,,,,X,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000AC,"000",AC,1999/11/30,2018/12/06
"14004866",Villa pour 8 avec une piscine 10x 4,190,Aix-en-Provence,13,Villa,3,Logement entier,8,2,4,5,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,X,,,X,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000MD,"000",MD,2000/02/09,2018/12/06
"13964106",Appart 2 chambres neuf a 2 pas centre historique,87,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,2,2,,X,,X,X,X,X,X,X,,X,X,X,X,X,,X,,,,,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BL,"000",BL,1999/12/06,2018/12/06
"13918293",Location a la semaine ( AOUT) du 6 au 20 aout,30,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,2,2,,X,,X,X,X,X,X,X,X,,X,,,X,X,,,,X,,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000HC,"000",HC,2000/01/10,2014/02/12
"13920793",Maison neuve style contemporain,300,Aix-en-Provence,13,Villa,3,Logement entier,8,2,4,3,,X,,X,,X,X,X,X,X,X,X,,,X,X,X,,,,X,X,,X,X,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000HA,"000",HA,2000/01/10,2018/12/06
"13925642",Studio -  Aix sud - avec jardinet,35,Aix-en-Provence,13,Maison,3,Logement entier,2,1,1,1,Canape convertible,X,,X,X,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000EY,"000",EY,2000/01/07,2018/12/06
"13937822",dans maison XIXeme 10mn du centre d'Aix en voiture,70,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,X,X,X,X,,X,X,,,,X,,,X,,,X,,,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000HR,"000",HR,2000/01/11,2018/12/06
"13840258",Charmant appartement coeur historique d'Aix en Pce,59,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,X,X,X,X,,,X,,,,X,,,,,,X,,,,,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000AC,"000",AC,1999/11/30,2018/12/06
"13850927",Tres beau studio Aix-en-Provence,38,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,X,X,,X,,,X,,,,,,,,,,,X,X,X,,X,X,X,,,,,,,,,,,,,,,,,,,,,1,,,"1",,,,,
"7765881",Provencal Home in Heart of Aix,80,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,1,Vrai lit,X,,X,X,X,X,X,X,X,,X,X,,,X,,,,,,X,,,,,,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000AB,"000",AB,1999/11/30,2018/12/06
"7585570",Villa provencale a Aix en Provence,250,Aix-en-Provence,13,Villa,3,Logement entier,6,1,3,4,,X,,X,X,X,X,X,X,X,X,X,X,,X,X,,,X,,X,X,,X,,,,X,X,X,,X,X,X,,X,,,,,,,,,,,,,,,,,,,7,Cat(s),,"1",13001000HB,"000",HB,2000/01/10,2018/12/06
"7597922",Villa design piscine securisee famille,230,Aix-en-Provence,13,Villa,3,Logement entier,6,2,3,3,,X,,X,X,X,X,X,X,X,X,X,,,,X,X,,,,,X,,X,,,,X,X,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,6,,,"1",13001000MC,"000",MC,2000/02/09,2018/12/06
"7823090",Appart 50m² + balcon plein centre,60,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,,X,X,,,X,,,,X,,X,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000AN,"000",AN,1999/12/01,2018/12/06
"7980739",Charmante villa Aix en Provence,200,Aix-en-Provence,13,Maison,3,Logement entier,6,1,3,3,,X,,X,X,X,X,X,X,,X,X,,,,X,,,,,X,X,X,X,,,,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000MT,"000",MT,2018/03/15,2018/12/06
"7999426",T2  Beau Duplex calme 5mn du Centre,49,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,1,Vrai lit,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,X,,,,,X,,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000PT,"000",PT,2014/11/25,2018/12/06
"8003972",Contemporary house in rural Aix,79,Aix-en-Provence,13,Maison,3,Logement entier,2,1,1,1,,X,,X,X,X,X,X,X,,X,X,,,,,,,,,,X,,X,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000MP,"000",MP,2000/02/10,2018/12/06
"8024353",Little flat - Historical Center,29,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,,X,,,,X,,,,,,X,,,,,,,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000AB,"000",AB,1999/11/30,2018/12/06
"8073310",Aix en Provence T4 vue Ste Victoire,60,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,2,3,,X,,X,X,X,X,X,X,,X,X,,,,X,,,X,X,,X,,,,,X,X,X,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,5,,,"1",13001000CR,"000",CR,2002/10/24,2018/12/06
"8185666",Chambre cosy appartement central,27,Aix-en-Provence,13,Appartement,2,Chambre privee,2,1,1,1,,X,,X,X,X,X,X,X,,X,X,,,,X,,,,,,X,,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000AO,"000",AO,1999/12/02,2018/12/06
"8206868",Very nice room in the great apart,25,Aix-en-Provence,13,Appartement,2,Chambre privee,1,1,1,1,Vrai lit,X,,X,X,X,X,X,X,X,X,X,,,,X,,,,,,X,,,,X,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000CS,"000",CS,2002/10/24,2018/12/06
"8345498",Campagne et charme pour 4 personnes a 5mn d'Aix,120,Aix-en-Provence,13,Maison,3,Logement entier,4,1,2,3,,X,,X,X,X,X,X,X,,X,X,,,,X,,,,,,X,,X,,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000DT,"000",DT,1999/12/16,2018/12/06
"8263150",Les vignes de marius.,66,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,2,2,,X,,X,,X,X,X,X,,X,X,,,X,X,,,,X,,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000PR,"000",PR,2000/02/15,2018/12/06
"8465933",Appartement pres de la gare routiere et du Pasino,26,Aix-en-Provence,13,Appartement,1,Chambre partagee,1,0,1,1,,X,,X,X,X,X,X,X,,X,X,X,,,X,,,,,,X,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000CL,"000",CL,1999/12/14,2018/12/06
"8396719",studio meuble chez l habitant,20,Aix-en-Provence,13,Maison,3,Logement entier,1,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,X,X,,,,,,,,,,X,,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000IR,"000",IR,2000/01/12,2018/12/06
"8767024",Charming 3-Pers Duplex heart of Aix,45,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,X,X,X,X,X,X,X,X,,,X,,,,,,X,,,,,X,X,X,X,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,3,,,"1",13001000AB,"000",AB,1999/11/30,2018/12/06
"8779067",Casa'Appart centre Aix (14),75,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,2,Vrai lit,X,,X,X,X,X,X,X,X,X,X,,,,X,,,,,,X,,,,,,X,X,X,,X,X,,,X,,,,,,,,,,,,,,,,,,,1,,,"1",13001000AM,"000",AM,1999/12/01,2018/12/06
"8810091",Bel appartement Cours Mirabeau,65,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,,X,,,,X,,,,,,X,,,,,X,X,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000AK,"000",AK,1999/12/01,2018/12/06
"8479894",T2 Allees Provencales,45,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,X,X,X,,,,X,,,,X,,,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000AN,"000",AN,1999/12/01,2018/12/06
"8513779",BEL APPARTEMENT T3 REFAIT A NEUF,70,Aix-en-Provence,13,Appartement,3,Logement entier,5,1,2,3,,X,,X,X,X,X,X,X,,X,X,,,,X,,,,,,X,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000EA,"000",EA,1999/12/17,2018/12/06
"9203585",Appart standing dans les pins,150,Aix-en-Provence,13,Appartement,3,Logement entier,6,1,3,4,,X,,X,X,X,X,X,X,X,X,X,X,,,X,,,,X,,X,,,,,X,X,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,6,,,"1",13001000EI,"000",EI,2000/05/24,2018/12/06
"9145098",70m2 grandes pieces lumineux,60,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,X,X,X,X,,X,X,,,,X,,,,,,X,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000DI,"000",DI,2002/12/16,2018/12/06
"8895778",Fine & convenient flat Free parking,35,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,X,X,X,X,X,X,X,,X,,X,,,X,,,X,,,,,X,X,X,X,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,5,,,"1",13001000PR,"000",PR,2000/02/15,2018/12/06
"9026863",Superbe appartement T3 au centre ville,90,Aix-en-Provence,13,Appartement,3,Logement entier,5,1,2,3,,X,,X,X,X,X,X,X,,X,X,X,,,X,,,,X,,,,,,,,X,X,X,,X,X,,X,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000CN,"000",CN,1999/12/14,2018/12/06
"9411816",Appartement 2 pieces,60,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,,X,,,,X,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000AB,"000",AB,1999/11/30,2018/12/06
"9335770",Casa'Appart centre Aix (12),69,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,X,X,X,,,,X,,,,,,,,,,,X,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000AM,"000",AM,1999/12/01,2018/12/06
"9882293",Joli studio a Aix en Provence,55,Aix-en-Provence,13,Appartement,3,Logement entier,3,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,X,X,,,,X,,,,X,,X,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000PR,"000",PR,2000/02/15,2018/12/06
"9830304",Renovated house in quiet neighborhd,85,Aix-en-Provence,13,Maison,3,Logement entier,6,1,3,3,,X,,X,,X,X,X,X,X,X,X,X,,,X,,,X,,X,X,,,,,,,X,X,,X,X,,X,,,,,,,,,,,,,,,,,,,,14,,,"1",13001000HI,"000",HI,2000/01/10,2018/12/06
"9834383",Cozy room with balcony in Aix,400,Aix-en-Provence,13,Appartement,2,Chambre privee,1,1,1,1,Vrai lit,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000BA,"000",BA,1999/12/03,2018/12/06
"10031922",Villa dans les pins Aix en provence,340,Aix-en-Provence,13,Villa,3,Logement entier,6,3,4,4,,X,,X,X,X,X,X,X,,X,X,X,,,X,,,,,X,X,,X,,,X,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,6,,,"1",13001000EH,"000",EH,2000/04/13,2018/12/06
"10104619",Apartment City Center - Air-Conditioning - Wifi,50,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,,X,X,X,,X,,,,,,X,,,,,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000AB,"000",AB,1999/11/30,2018/12/06
"10402813",Apartement lumineux a 4 chambres doubles,180,Aix-en-Provence,13,Appartement,3,Logement entier,8,1,4,5,,X,,X,X,X,X,X,X,,X,X,X,,,X,,,,X,,X,X,,,,,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,,,,5,,,"1",13001000AH,"000",AH,1999/12/01,2018/12/06
"10402977",Sunny and calm 4 bedroom apartment,180,Aix-en-Provence,13,Appartement,3,Logement entier,8,2,4,5,,X,,X,X,X,X,X,X,,X,X,X,,,X,,,,X,,X,,,,,,X,X,X,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,5,,,"1",13001000AE,"000",AE,1999/12/01,2018/12/06
"10694029",joli T3 neuf dans le centre d'Aix,90,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,2,2,,X,,X,X,X,X,X,X,,,X,,,,X,,,,,,X,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,5,,,"1",13001000AW,"000",AW,1999/12/02,2018/12/06
"10797248",Maison au calme Aix en Provence,90,Aix-en-Provence,13,Maison,3,Logement entier,3,1,2,3,,X,,X,X,X,X,X,X,,X,X,X,,,X,,,,,,X,,X,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,Cat(s),,"1",13001000LY,"000",LY,2003/01/07,2018/12/06
"10854167",City center Aix Renovated Apartment - 6 people,75,Aix-en-Provence,13,Appartement en residence,3,Logement entier,6,1,2,2,,X,,X,,X,X,X,X,,,X,X,,,X,,,,X,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000AN,"000",AN,1999/12/01,2018/12/06
"10868624",Exceptional 2 bedrooms flat in Aix,200,Aix-en-Provence,13,Appartement,3,Logement entier,4,2,2,3,,X,,X,X,X,X,X,X,X,,X,X,,,X,,,,X,,X,,,,,,X,X,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,3,,Strictes,"1",13001000AL,"000",AL,1999/12/01,2018/12/06
"10902874",Villa de bien-etre ensoleillee avec piscine,200,Aix-en-Provence,13,Maison,3,Logement entier,6,2,4,4,,X,,X,X,X,X,X,X,,X,X,X,,X,X,X,,,,X,X,,X,,,X,X,X,X,,X,X,,X,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000HS,"000",HS,2002/03/22,2018/12/06
"11117751",Bastide contemporaine,150,Aix-en-Provence,13,Maison,3,Logement entier,7,1,4,4,,X,,X,X,X,X,X,X,,,X,X,,,X,,,,,X,X,,,,,X,,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000SL,"000",SL,2018/12/04,2018/12/06
"11151369",Aix town centre  3 bedrooms + garage,120,Aix-en-Provence,13,Appartement en residence,3,Logement entier,6,1,3,4,,X,,X,X,X,X,X,X,X,X,X,X,,,X,,,,X,,X,,,,,X,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,,,,3,,,"1",13001000AN,"000",AN,1999/12/01,2018/12/06
"11025982",Villa avec piscine a Aix,250,Aix-en-Provence,13,Maison,3,Logement entier,7,2,3,4,,X,,X,,X,X,X,X,,,X,,,,X,,,,,,X,,X,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000BI,"000",BI,1999/12/06,2018/12/06
"11161156",Residence de la Moliere,150,Aix-en-Provence,13,Maison,3,Logement entier,6,1,3,3,,X,,X,X,X,X,X,X,X,X,X,,,X,X,,,,,X,X,,X,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000LW,"000",LW,2000/02/08,2018/12/06
"11263864",Chbre non independante dans maison,36,Aix-en-Provence,13,Maison,2,Chambre privee,2,1,1,1,Canape convertible,X,,X,X,X,X,X,X,,X,X,,,,X,,,,,,,,X,,,X,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000OT,"000",OT,2000/02/21,2018/12/06
"11347481",LOUE JOLIE T2 A AIX EN PROVENCE,65,Aix-en-Provence,13,Appartement en residence,3,Logement entier,3,1,1,1,,X,,X,X,X,X,X,X,,X,X,,,,X,,,,,,,,X,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000HA,"000",HA,2000/01/10,2018/12/06
"11467562",Bastide de caractere,350,Aix-en-Provence,13,Maison,3,Logement entier,9,2,4,5,,X,,X,X,X,X,X,X,X,X,X,X,,,X,X,,,,X,X,,X,X,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000DS,"000",DS,1999/12/16,2018/12/06
"11384387",Chambre dans la campagne aixoise,45,Aix-en-Provence,13,Bed & Breakfast,2,Chambre privee,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,X,X,,X,,,,,,,,X,,X,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,Some pet(s),,"1",13001000PH,"000",PH,2000/02/22,2018/12/06
"11484071",Appartement lumineux  et calme en centre ville,27,Aix-en-Provence,13,Appartement,2,Chambre privee,2,1,1,1,,X,,X,X,X,X,X,X,,,X,,,,X,,,,X,,X,,,,,X,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,1,Cat(s),,"1",13001000AN,"000",AN,1999/12/01,2018/12/06
"11489050",Studio avec acces direct sur Spa&Piscine,42,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,X,X,X,X,X,X,X,X,,,,,,,,,X,,X,X,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000EI,"000",EI,2000/05/24,2018/12/06
"11506214",Charmante maison de village,130,Aix-en-Provence,13,Maison,3,Logement entier,6,1,3,4,,X,,X,X,X,X,X,X,,,X,,,,X,,,,,,X,,,,,X,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000PH,"000",PH,2000/02/22,2018/12/06
"11529306",Aix center-Beautiful 3 bedroom flat,90,Aix-en-Provence,13,Appartement,3,Logement entier,5,1,3,3,,X,,X,X,X,X,X,X,X,,X,X,,,X,,,,,,X,,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000AE,"000",AE,1999/12/01,2018/12/06
"11686911",Campagne Valerie,190,Aix-en-Provence,13,Maison,3,Logement entier,4,2,1,2,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,X,X,X,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,7,Cat(s) et other pet(s),,"1",13001000RX,"000",RX,2018/12/04,2018/12/06
"11738805",JOLIE MAISON JARDIN PISCINE CALME,250,Aix-en-Provence,13,Maison,3,Logement entier,8,2,4,6,,X,,X,,X,X,X,X,X,X,X,,,,X,,,,,,X,,X,,,,,,X,,X,X,X,,,,,,,,,,,,,,,,,,,,,12,,,"1",13001000NP,"000",NP,2000/02/16,2018/12/06
"11762430",Ch.Pont de l'Arc-sdb privee-Park-Prox covoit,30,Aix-en-Provence,13,Appartement,2,Chambre privee,2,1,1,1,Canape convertible,X,,X,X,X,X,X,X,,X,X,,X,,,,,,X,,X,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000HX,"000",HX,2000/01/11,2018/12/06
"11785990",Belle maison de caractere - piscine,285,Aix-en-Provence,13,Maison,3,Logement entier,7,2,4,4,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,X,,X,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000NT,"000",NT,2018/12/07,2018/12/07
"11568834",Petite maison pour couple (+ enfants) en campagne,80,Aix-en-Provence,13,Maison,3,Logement entier,2,1,2,2,,X,,X,X,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000MP,"000",MP,2000/02/10,2018/12/06
"6244733",Jolie maison piscine proche Aix Pce,225,Aix-en-Provence,13,Maison,3,Logement entier,8,3,4,6,,X,,X,,X,X,X,X,,X,X,,,,X,,,X,,,X,,X,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000OP,"000",OP,2000/02/21,2018/12/06
"6342821",Maison de charme ancienne,85,Aix-en-Provence,13,Maison,2,Chambre privee,4,2,1,2,,X,,X,X,X,X,X,X,,X,X,,,,X,,,,,,X,,X,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BI,"000",BI,1999/12/06,2018/12/06
"6375172",Charmant T2 avec terrasse et jardin,60,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,,X,X,X,X,,X,X,X,,,X,,,,,,X,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000LY,"000",LY,2003/01/07,2018/12/06
"6400535",chambres dans appartement de 71m² meuble,30,Aix-en-Provence,13,Appartement,3,Logement entier,6,1,3,3,,X,,X,,X,X,X,X,,,X,,,,,,,,X,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,3,,Moderees,"1",13001000BT,"000",BT,1999/12/10,2018/12/06
"6405939",Big room in a share appartment,24,Aix-en-Provence,13,Appartement,2,Chambre privee,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,X,X,X,,X,X,X,,X,,,X,,,,,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,2,Cat(s),,"1",13001000BS,"000",BS,1999/12/10,2018/12/06
"6406438",Studio au coeur de la vielle ville,80,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Canape convertible,X,,X,X,X,X,X,X,,,X,,,,X,,,,,,,X,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000AB,"000",AB,1999/11/30,2018/12/06
